Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0005515~protein binding	131	39.45783132530121	9.497261157749661E-20	PRDM8, SH3GL3, ATP8A1, CPNE4, CRTC1, CPNE6, PLEKHB1, RIMS1, LSM11, TRIM28, ZMIZ1, AP1S2, BSN, PLS1, TLE4, DDX17, EPHA4, FBXW5, FBXW11, CACNA2D1, RFX3, FRMD4B, NEAT1, RC3H2, OLFM1, MAG, AMPH, LY6A, FKBP4, NBL1, NRN1, TSHZ2, ILDR2, CACNA1D, PIP5K1B, NTNG1, JUN, SYT2, AUTS2, RAB3IP, TRAPPC5, PBX3, TDRD7, PARVA, LRP1B, NR4A2, EHD1, LRFN2, ANLN, CPEB1, PAN3, H1F2, PKIA, MYO5B, BHLHE40, ZFP64, ID3, PAF1, CNTN2, FGFR3, OGT, EZH1, LGALS3BP, RYR2, ZCCHC12, TRF, GRIK4, DOC2B, LDB2, GRIK2, N4BP2L2, GRM1, HERPUD1, OPA1, ZIC1, BBS9, HAVCR2, BOK, CERS6, DCC, PLEKHG5, SHROOM2, GAB1, KCNAB1, SIRT7, PROX1, SPTB, C1QL2, DUSP22, CLDN11, TMEM178, ATRN, CREB1, ELF2, VWA1, BIRC6, HAP1, SGK1, SOS1, ASPA, CERS2, SMARCD3, KCNA1, AKAP8, FOXK1, LRP8, LRP6, GGA2, SERPINB1A, SAMM50, RBBP4, FAM241B, TRA2A, CACNG2, PCDH1, MTA3, CYTH1, SLC12A2, SUZ12, GABRA1, IL33, TAF11, ERBIN, SLC4A7, PIKFYVE, FMNL1, PLP1, THRSP, NECTIN3, MYORG, HCN1	322	5504	29205	2.1587095325364727	5.4609251657060554E-17	5.4609251657060554E-17	5.384947076444058E-17
GOTERM_CC_DIRECT	GO:0016020~membrane	171	51.50602409638554	3.897226825586386E-18	SH3GL3, FAAH, CLSTN2, ATP8A1, CPNE6, PLEKHB1, NPY2R, XYLT1, CIB2, MSMO1, ADARB1, CDH9, SERTM1, ARHGAP35, SYNPR, RIMS1, NDST4, ENPP2, AP1S2, CAR12, PTGDS, RGS8, TMEM14C, TLE4, PPP1R16B, EPHA4, ST6GAL1, CACNA2D1, MPEG1, RC3H2, INPP4B, RINT1, MAG, RRAGD, TMEM126A, MAL, SLC25A51, AMPH, ASPHD2, LY6A, CTXN2, DGKH, IPPK, LRRC57, NRN1, CNP, PEF1, COPB1, ILDR2, CACNA1D, NDRG1, ZMPSTE24, ARHGAP21, SNN, GJC3, CALD1, NUP85, CDH22, PIP5K1B, TSPAN2, SCN3B, SCN3A, NTNG1, SYT2, RASL10A, WSCD2, GPR108, PCDH20, HTR1B, DHCR24, PARVA, LRP1B, EHD1, FA2H, LRFN2, CPEB1, CNOT6, NDUFAF6, FAM163B, MYO5B, NAPEPLD, PAF1, CNTN2, TMCC3, FXYD6, DHCR7, FGFR3, OGT, LGALS3BP, RYR2, MCTP1, SLC44A1, RASGRF2, TRF, GRIK4, DOC2B, GRIK2, LYST, GRM1, A330008L17RIK, HERPUD1, CYP26B1, OPA1, BBS9, COA8, DLGAP2, ARFGEF3, HAVCR2, BOK, CERS4, CERS6, GPR37, DCC, PLEKHG5, SHROOM2, KCNAB1, SPTB, PRSS12, EPN1, ANO3, CLDN11, PIGB, TMEM178, ATRN, TMEFF2, CREB1, RTN4RL1, BIRC6, SGK1, CERS2, OTUB2, PHLPP2, TM2D1, KCNA1, LRP8, LRP6, GGA2, NRAS, SAMM50, FAM241B, MARCHF8, SH3BP5, RAB28, CACNG2, S1PR5, DRAM2, CYTH1, SLC12A2, SUZ12, GABRA1, PPP1R14A, MOG, PLEKHA1, CMTM5, GABRA3, B3GAT1, ERBIN, SLC4A7, MGAT4C, PIKFYVE, FMNL1, PFKL, SEC23IP, SLCO3A1, STAC2, PLP1, CYB561, NECTIN3, MYORG, TMEM229B, HCN1	330	8760	30060	1.7781444582814447	1.664115854525387E-15	1.664115854525387E-15	1.492637874199586E-15
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	150	45.18072289156627	5.084494545570652E-16	SH3GL3, CRTC1, CPNE6, PLEKHB1, CIB2, ARHGAP39, ADARB1, ADARB2, ARHGAP35, DOCK10, PTTG1, ZMIZ1, EPC1, CCN3, PTGDS, BSN, PLS1, DDX17, PPP1R16B, EPHA4, CDKL4, FBXW5, FBXW11, FRMD4B, RC3H2, ERMN, INPP4B, RINT1, HECW1, RRAGD, AMPH, FKBP4, FAIM, DGKH, IPPK, CNP, PEF1, COPB1, GMPS, SLAIN1, NDRG1, ARHGAP21, SNN, MOBP, NUP85, SAFB2, PIP5K1B, APOD, PLK5, SYT2, SPHKAP, AUTS2, RAB3IP, TRAPPC5, HTR1B, IFT122, DHCR24, TDRD7, PARVA, BBIP1, NR4A2, TRMT9B, EHD1, ANLN, CPEB1, CNOT6, GNAL, PAN3, EIF6, NDUFAF6, PKIA, MYO5B, BHLHE40, ZFP64, NAPEPLD, ID3, PAF1, ANP32B, PKIG, FGFR3, OGT, GSTM7, USP37, MAST4, RASGRF2, DOC2B, LYST, SMG6, CYP26B1, OPA1, ZIC1, BBS9, METTL16, BOK, BCAS1, DUSP5, USP47, GPR37, CDADC1, PLEKHG5, DENND2A, SHROOM2, GAB1, KCNAB1, SIRT7, PROX1, SPTB, EPN1, DUSP22, ATRN, BIRC6, HAP1, BCAT1, SGK1, SOS1, ASPA, PHLPP2, SMARCD3, AKAP8, FOXK1, HSPA14, CST7, SERPINB1A, SAMM50, CDC37L1, MARCHF8, SH3BP5, BNIP2, RAB28, S1PR5, DRAM2, MAP4K5, RAE1, MTA3, CYTH1, IL33, PPP1R14A, USP20, PLEKHA1, PLCL1, ERBIN, TRIT1, SLC4A7, TPPP3, FMNL1, PFKL, TAFA2, FABP7, STAC2, THRSP	330	7472	30060	1.8286451236130037	2.370326157574709E-13	1.0855395854793342E-13	9.736807054767798E-14
GOTERM_CC_DIRECT	GO:0098978~glutamatergic synapse	38	11.44578313253012	2.5118959323940795E-13	SH3GL3, FAAH, NRN1, ATP8A1, CLSTN2, CPNE4, CRTC1, RASGRF2, KCNA1, GRIK4, ARHGAP39, DOC2B, GRIK2, LRP8, CDH9, GRM1, DOCK10, RIMS1, CALD1, NPTX1, CACNG2, BSN, DLGAP2, NTNG1, EPHA4, CACNA2D1, ERBIN, SPTB, PRSS12, C1QL2, TANC1, OLFM1, CPEB1, MYO5B, FXYD6, AMPH, OGT, HCN1	330	808	30060	4.2839783978397845	1.0728096189183134E-10	3.575265210440907E-11	3.2068538070231086E-11
GOTERM_CC_DIRECT	GO:0045202~synapse	43	12.951807228915662	3.8067432304221223E-13	MCTP1, NRN1, ATP8A1, CLSTN2, CPNE4, KCNA1, GRIK4, ADARB1, DOC2B, GRIK2, LRP8, CDH9, LRP6, HAPLN2, DOCK10, SYNPR, RIMS1, NWD2, AP1S2, CACNG2, RGS8, BSN, DLGAP2, BCAS1, EPHA4, GABRA1, GPR37, SYT2, PLEKHG5, GABRA3, PRSS12, SYN1, LRFN2, TANC1, OLFM1, CPEB1, EIF6, CNTN2, AMPH, HAP1, LY6A, NECTIN3, OGT	330	1042	30060	3.7590298377246554	1.6255696788647356E-10	4.063698398475616E-11	3.644956643129182E-11
GOTERM_CC_DIRECT	GO:0043025~neuronal cell body	31	9.33734939759036	1.0359026872904369E-10	CRTC1, KCNA1, GRIK2, NTS, LRP8, GRM1, LRP6, CALD1, PENK, CCN3, APOD, BSN, SCN3A, EIF4B, SLC12A2, FBXW11, SHROOM2, KCNAB1, ERMN, TANC1, OLFM1, CPEB1, CNOT6, FABP7, MYO5B, CNTN2, FKBP4, SOS1, FGFR3, OGT, HCN1	330	674	30060	4.18964121931481	4.423303467948614E-8	8.84660894946033E-9	7.935014584644746E-9
GOTERM_CC_DIRECT	GO:0005634~nucleus	124	37.34939759036144	3.074775583783073E-10	PRDM8, CRTC1, ARHGAP39, ADARB1, NUDT5, ADARB2, ARHGAP35, DOCK10, LSM11, TRIM28, PTTG1, ZMIZ1, EPC1, EPC2, PTGDS, RGS8, TLE4, DDX17, PPP1R16B, CDKL4, FBXW11, RFX3, RRAGD, FKBP4, IPPK, TSHZ2, ILDR2, NDRG1, ZMPSTE24, NUP85, SAFB2, JUN, PLK5, RASL10A, AUTS2, PNO1, RAB3IP, PBX3, DHCR24, PARVA, NR2F2, FOXN3, SMARCA1, CLK4, ST18, MED13L, NR4A2, TRMT9B, EHD1, ANLN, CPEB1, CNOT6, STAG2, PAN3, H1F2, EIF6, NDUFAF6, PKIA, BHLHE40, ZFP64, NAPEPLD, ID3, PAF1, ANP32B, NOL11, PKIG, OGT, EZH1, ZCCHC12, USP37, LDB2, N4BP2L2, GRM1, SMG6, SNRNP70, ZIC1, RNF113A2, METTL16, BOK, DUSP5, CERS4, USP47, CERS6, CDADC1, ETV1, SIRT7, PROX1, EPN1, CREB1, ELF2, BIRC6, HAP1, SGK1, ASPA, CERS2, OTUB2, PHLPP2, FYTTD1, SMARCD3, SATB1, AKAP8, FOXK1, HSPA14, NOL4, RBBP4, RSBN1L, TRA2A, BUB3, RAE1, MTA3, SUZ12, IL33, PLEKHA1, TAF11, ERBIN, SSRP1, TTC39C, TRIT1, TAFA2, NFIA, FABP7, THRSP, SNRNP48, MYORG	330	6691	30060	1.688129237374492	1.3129292619762367E-7	2.1882152904589537E-8	1.962731747648195E-8
GOTERM_CC_DIRECT	GO:0030425~dendrite	28	8.433734939759036	3.025172005527456E-9	CLSTN2, CRTC1, KCNA1, CPNE6, TRF, GRIK4, GRIK2, LRP8, CDH9, GRM1, OPA1, CALD1, PENK, CCN3, APOD, RGS8, BSN, DLGAP2, EIF4B, EPHA4, GPR37, HTR1B, PRSS12, SYN1, TANC1, HAP1, NECTIN3, HCN1	330	641	30060	3.9790100694936887	1.2917476124307825E-6	1.8353532900737926E-7	1.6462302344221606E-7
GOTERM_CC_DIRECT	GO:0031410~cytoplasmic vesicle	33	9.939759036144578	3.4386010118478547E-9	MCTP1, ATP8A1, PEF1, COPB1, KCNA1, CPNE6, TRF, NTS, CST7, LRP6, SYNPR, ARHGAP21, PENK, MARCHF8, AP1S2, SH3BP5, NPTX1, BSN, ARFGEF3, IL33, GABRA1, SYT2, PRSS12, MPEG1, SLC4A7, EHD1, PIKFYVE, FMNL1, SEC23IP, AMPH, HAP1, CYB561, FGFR3	330	878	30060	3.4236902050113893	1.468281534355853E-6	1.8353532900737926E-7	1.6462302344221606E-7
GOTERM_CC_DIRECT	GO:0030424~axon	25	7.530120481927711	6.34438304293212E-9	KCNA1, CPNE6, GRIK4, GRIK2, LRP8, CDH9, GRM1, PENK, CCN3, BSN, SCN3A, EPHA4, SYT2, DCC, PLEKHG5, KCNAB1, PRSS12, SYN1, CLDN11, OLFM1, CREB1, CNTN2, FGFR3, NECTIN3, HCN1	330	532	30060	4.280587833219412	2.7090478882385582E-6	3.0100572881466833E-7	2.6998874504922246E-7
